Date,High,Low,Open,Close,Volume,Adj Close
2017-11-21,27.200000762939453,22.662500381469727,22.662500381469727,27.200000762939453,11680.0,26.835294723510742
2017-11-22,27.200000762939453,27.200000762939453,27.200000762939453,27.200000762939453,0.0,26.835294723510742
2017-11-23,32.912498474121094,32.912498474121094,32.912498474121094,32.912498474121094,5280.0,32.471195220947266
2017-11-24,36.206199645996094,36.206199645996094,36.206199645996094,36.206199645996094,16000.0,35.720733642578125
2017-11-27,39.82500076293945,39.82500076293945,39.82500076293945,39.82500076293945,42560.0,39.291015625
2017-11-28,43.80630111694336,43.80630111694336,43.80630111694336,43.80630111694336,57600.0,43.21893310546875
2017-11-29,48.1875,48.1875,48.1875,48.1875,36480.0,47.541385650634766
2017-11-30,53.00619888305664,53.00619888305664,53.00619888305664,53.00619888305664,150561.0,52.29547119140625
2017-12-01,58.30630111694336,58.30630111694336,58.30630111694336,58.30630111694336,1247371.0,57.524513244628906
2017-12-04,64.13749694824219,55.81869888305664,64.13749694824219,58.00619888305664,17533918.0,57.228431701660156
2017-12-05,62.0625,56.349998474121094,58.00619888305664,58.84379959106445,10950275.0,58.05480194091797
2017-12-06,61.731300354003906,57.1875,60.68130111694336,60.24380111694336,9269691.0,59.43603515625
2017-12-07,59.07500076293945,54.4375,58.1875,56.1875,8121430.0,55.434120178222656
2017-12-08,61.80630111694336,56.88750076293945,56.88750076293945,61.80630111694336,8787752.0,60.97758483886719
2017-12-11,67.98750305175781,62.51250076293945,62.51250076293945,64.38749694824219,11421769.0,63.524166107177734
2017-12-12,66.73750305175781,61.875,62.625,65.625,8656412.0,64.74507904052734
2017-12-13,68.75,62.912498474121094,64.5562973022461,64.125,7882624.0,63.26519012451172
2017-12-14,70.5374984741211,63.86880111694336,64.9375,70.5374984741211,8470372.0,69.59170532226562
2017-12-15,69.9937973022461,63.6875,69.918701171875,63.6875,9124435.0,62.83355712890625
2017-12-18,65.4312973022461,59.48749923706055,62.56869888305664,59.80630111694336,7018142.0,59.004398345947266
2017-12-19,62.375,59.55630111694336,60.712501525878906,60.78120040893555,5691244.0,59.966224670410156
2017-12-20,61.5625,57.837501525878906,60.11249923706055,59.6875,7038456.0,58.88719177246094
2017-12-21,64.5374984741211,58.125,59.36880111694336,62.56869888305664,8513750.0,61.72975540161133
2017-12-22,64.875,61.5625,61.69369888305664,61.875,6583123.0,61.04536056518555
2017-12-25,68.0625,61.956199645996094,62.46879959106445,66.5687026977539,9477043.0,65.6761245727539
2017-12-26,70.3062973022461,65.6312026977539,65.831298828125,67.48750305175781,8124240.0,66.58261108398438
2017-12-27,72.1875,67.5,68.4375,68.75,7558632.0,67.82817840576172
2017-12-28,75.625,70.168701171875,71.875,73.48750305175781,8749198.0,72.50215911865234
2017-12-29,74.375,69.5,71.3125,70.3125,5969776.0,69.3697280883789
2018-01-02,75.98750305175781,71.125,71.82499694824219,75.3125,5612051.0,74.30268096923828
2018-01-03,76.2437973022461,72.6937026977539,75.0,75.6187973022461,4752230.0,74.60487365722656
2018-01-04,76.5,72.375,75.19999694824219,75.3125,6272251.0,74.30268096923828
2018-01-05,75.1875,71.8812026977539,74.393798828125,73.11250305175781,4554438.0,72.13218688964844
2018-01-08,74.92500305175781,71.92500305175781,72.5,73.0625,3911467.0,72.08285522460938
2018-01-09,80.3687973022461,72.5999984741211,72.6187973022461,80.3687973022461,6682233.0,79.29119110107422
2018-01-10,80.36250305175781,76.92500305175781,78.76249694824219,79.82499694824219,5664665.0,78.75467681884766
2018-01-11,84.98750305175781,79.46880340576172,79.5562973022461,82.80000305175781,5319627.0,81.6897964477539
2018-01-12,84.6624984741211,81.0250015258789,81.2750015258789,81.875,3780160.0,80.77719116210938
2018-01-15,88.75,81.25,81.9124984741211,82.2249984741211,5272742.0,81.12249755859375
2018-01-16,88.67500305175781,80.625,80.625,87.3812026977539,4691585.0,86.20956420898438
2018-01-17,88.4312973022461,81.4375,86.875,85.4625015258789,4222870.0,84.31659698486328
2018-01-18,92.981201171875,84.25,85.6875,91.8375015258789,4708153.0,90.60611724853516
2018-01-19,101.01899719238281,90.4375,91.3187026977539,101.01899719238281,6069196.0,99.66449737548828
2018-01-22,101.875,97.5,98.125,101.32499694824219,4301347.0,99.96639251708984
2018-01-23,102.98100280761719,91.1937026977539,100.18800354003906,91.1937026977539,5125028.0,89.970947265625
2018-01-24,93.625,85.625,92.5,87.5374984741211,6403966.0,86.36376190185547
2018-01-25,89.05000305175781,83.3687973022461,86.875,86.0625,4880227.0,84.9085464477539
2018-01-26,86.9937973022461,83.8812026977539,86.25,86.356201171875,3762408.0,85.19830322265625
2018-01-29,86.875,77.71880340576172,86.625,77.71880340576172,4661048.0,76.67672729492188
2018-01-30,76.125,70.71880340576172,75.2249984741211,71.5875015258789,5279196.0,70.62763214111328
2018-01-31,73.05000305175781,65.78119659423828,71.418701171875,68.5062026977539,5560582.0,67.587646484375
2018-02-01,69.9375,67.0062026977539,68.1312026977539,68.125,3853448.0,67.21155548095703
2018-02-02,70.831298828125,66.5625,68.23750305175781,70.75,4210822.0,69.80136108398438
2018-02-05,69.375,63.67499923706055,68.7125015258789,63.67499923706055,4671363.0,62.821224212646484
2018-02-06,62.287498474121094,58.768699645996094,58.768699645996094,59.00619888305664,3805123.0,58.215023040771484
2018-02-07,63.75,59.375,61.125,61.856300354003906,4225766.0,61.026912689208984
2018-02-08,62.49380111694336,59.92499923706055,61.11880111694336,61.768699645996094,2741915.0,60.94048309326172
2018-02-09,60.375,56.875,57.5,58.75,3062560.0,57.96226119995117
2018-02-12,63.775001525878906,60.3125,60.54999923706055,62.662498474121094,3147633.0,61.822296142578125
2018-02-13,63.125,59.706199645996094,63.125,59.706199645996094,2965440.0,58.9056396484375
