Date,High,Low,Open,Close,Volume,Adj Close
2010-01-04,5.667479991912842,5.545380115509033,5.592860221862793,5.596260070800781,11709677.0,4.097105979919434
2010-01-05,5.901509761810303,5.596260070800781,5.635260105133057,5.850629806518555,17931993.0,4.283334255218506
2010-01-06,5.9489898681640625,5.7403998374938965,5.8489298820495605,5.867589950561523,13798996.0,4.295750617980957
2010-01-07,5.867589950561523,5.670869827270508,5.867589950561523,5.6844401359558105,10343324.0,4.16166353225708
2010-01-08,5.665780067443848,5.5792999267578125,5.631869792938232,5.645430088043213,11456345.0,4.133103847503662
2010-01-11,5.99478006362915,5.550469875335693,5.647130012512207,5.964250087738037,20715406.0,4.366517066955566
2010-01-12,6.155879974365234,5.8981099128723145,5.962560176849365,5.957469940185547,22340069.0,4.361553192138672
2010-01-13,6.121960163116455,5.813320159912109,5.850629806518555,6.091440200805664,21744716.0,4.459634304046631
2010-01-14,6.361080169677734,6.09483003616333,6.09483003616333,6.325459957122803,22226609.0,4.630964279174805
2010-01-15,6.3695597648620605,6.240670204162598,6.30003023147583,6.339029788970947,8640410.0,4.64089822769165
2010-01-18,6.435689926147461,6.266109943389893,6.276289939880371,6.3644700050354,9375588.0,4.659523963928223
2010-01-19,6.379730224609375,6.155879974365234,6.376339912414551,6.189799785614014,13446462.0,4.53164529800415
2010-01-20,6.257629871368408,5.901509761810303,6.1847100257873535,5.913380146026611,23482562.0,4.329274654388428
2010-01-21,6.0541300773620605,5.8981099128723145,5.899809837341309,6.003260135650635,5940944.0,4.395076751708984
2010-01-22,6.04734992980957,5.799759864807129,5.935420036315918,5.977819919586182,21387034.0,4.376451015472412
2010-01-25,5.977819919586182,5.76584005355835,5.935420036315918,5.808229923248291,11567399.0,4.252292633056641
2010-01-26,5.860809803009033,5.681049823760986,5.860809803009033,5.681049823760986,5866231.0,4.159181594848633
2010-01-27,5.796360015869141,5.553860187530518,5.681049823760986,5.7403998374938965,6021871.0,4.202631950378418
2010-01-28,5.874370098114014,5.664090156555176,5.664090156555176,5.864200115203857,5179838.0,4.29326868057251
2010-01-29,5.969339847564697,5.801449775695801,5.811629772186279,5.850629806518555,7118299.0,4.283334255218506
2010-02-01,5.833670139312744,5.701399803161621,5.769229888916016,5.7641401290893555,3991833.0,4.220013618469238
2010-02-02,5.909979820251465,5.720049858093262,5.762450218200684,5.82519006729126,5029593.0,4.264708995819092
2010-02-03,5.874370098114014,5.597949981689453,5.869279861450195,5.748879909515381,7523686.0,4.208840370178223
2010-02-04,5.794670104980469,5.658999919891357,5.747179985046387,5.782800197601318,6149826.0,4.2336745262146
2010-02-05,5.752270221710205,5.630169868469238,5.703090190887451,5.665780067443848,3570695.0,4.148001670837402
2010-02-08,5.755660057067871,5.596260070800781,5.681049823760986,5.752270221710205,3049754.0,4.211322784423828
2010-02-09,5.83027982711792,5.71835994720459,5.723440170288086,5.776010036468506,4558138.0,4.228703498840332
2010-02-10,5.896420001983643,5.7912797927856445,5.7912797927856445,5.8709797859191895,3147653.0,4.298232078552246
2010-02-11,5.928639888763428,5.8489298820495605,5.874370098114014,5.869279861450195,3520390.0,4.296987533569336
2010-02-12,5.935420036315918,5.8421502113342285,5.893030166625977,5.933730125427246,8307636.0,4.344172954559326
2010-02-22,6.077869892120361,5.933730125427246,5.933730125427246,5.99478006362915,4239617.0,4.3888678550720215
2010-02-23,6.016819953918457,5.83027982711792,5.986299991607666,5.923550128936768,3398444.0,4.336719989776611
2010-02-24,5.999859809875488,5.852330207824707,5.925250053405762,5.99478006362915,6004900.0,4.3888678550720215
2010-02-25,6.105010032653809,5.996469974517822,6.020209789276123,6.067699909210205,9721264.0,4.442253112792969
2010-02-26,6.105010032653809,5.952380180358887,6.067699909210205,6.08296012878418,13206232.0,4.453425884246826
2010-03-01,6.1541900634765625,6.050739765167236,6.0812602043151855,6.113490104675293,14154880.0,4.475778102874756
2010-03-02,6.121960163116455,5.962560176849365,6.0795698165893555,5.996469974517822,12310260.0,4.390105247497559
2010-03-03,6.011730194091797,5.909979820251465,5.986299991607666,5.981210231781006,10408637.0,4.378933906555176
2010-03-04,5.987989902496338,5.782800197601318,5.981210231781006,5.828579902648926,13897030.0,4.267190456390381
2010-03-05,5.859109878540039,5.752270221710205,5.859109878540039,5.752270221710205,11889335.0,4.211322784423828
2010-03-08,5.792970180511475,5.711569786071777,5.753970146179199,5.753970146179199,11250358.0,4.2125678062438965
2010-03-09,5.884550094604492,5.76584005355835,5.76584005355835,5.782800197601318,12013038.0,4.2336745262146
2010-03-10,5.8150200843811035,5.631869792938232,5.801449775695801,5.748879909515381,8391058.0,4.208840370178223
2010-03-11,5.7641401290893555,5.626780033111572,5.748879909515381,5.662390232086182,5015229.0,4.1455206871032715
2010-03-12,5.689529895782471,5.530119895935059,5.664090156555176,5.56063985824585,12392751.0,4.071026802062988
2010-03-15,5.565730094909668,5.423279762268066,5.562339782714844,5.435150146484375,9893870.0,3.9791548252105713
2010-03-16,5.477550029754639,5.389359951019287,5.447020053863525,5.463980197906494,7839796.0,4.0002617835998535
2010-03-17,5.67257022857666,5.426670074462891,5.4758501052856445,5.647130012512207,17179071.0,4.134348392486572
2010-03-18,5.653910160064697,5.562339782714844,5.642039775848389,5.580989837646484,12244953.0,4.085926532745361
2010-03-19,5.638649940490723,5.547080039978027,5.564030170440674,5.604730129241943,6238756.0,4.103307247161865
2010-03-22,5.711569786071777,5.564030170440674,5.596260070800781,5.640349864959717,10447473.0,4.129384994506836
2010-03-23,5.750579833984375,5.580989837646484,5.640349864959717,5.748879909515381,10693570.0,4.208840370178223
2010-03-24,5.750579833984375,5.687829971313477,5.728529930114746,5.7403998374938965,7393762.0,4.202631950378418
2010-03-25,5.731919765472412,5.562339782714844,5.731919765472412,5.5792999267578125,11117874.0,4.084689140319824
2010-03-26,5.638649940490723,5.516550064086914,5.572509765625,5.604730129241943,5222649.0,4.103307247161865
2010-03-29,5.682740211486816,5.596260070800781,5.619999885559082,5.674260139465332,8070779.0,4.154211044311523
2010-03-30,5.720049858093262,5.630169868469238,5.665780067443848,5.6844401359558105,7152683.0,4.16166353225708
2010-03-31,5.679349899291992,5.5792999267578125,5.6098198890686035,5.67257022857666,11160231.0,4.1529741287231445
2010-04-01,5.855720043182373,5.681049823760986,5.682740211486816,5.787879943847656,17233410.0,4.237394332885742
2010-04-02,5.9489898681640625,5.776010036468506,5.787879943847656,5.935420036315918,18814968.0,4.345409870147705
2010-04-06,6.011730194091797,5.776010036468506,6.011730194091797,5.911680221557617,15965374.0,4.328029155731201
2010-04-07,5.960859775543213,5.816709995269775,5.854020118713379,5.928639888763428,9292243.0,4.340446472167969
2010-04-08,5.906589984893799,5.714960098266602,5.906589984893799,5.7403998374938965,15694977.0,4.202631950378418
2010-04-09,5.954080104827881,5.748879909515381,5.762450218200684,5.952380180358887,15107142.0,4.357827186584473
2010-04-12,6.1541900634765625,5.954080104827881,5.954080104827881,6.008339881896973,33014557.0,4.398795127868652
2010-04-13,6.067699909210205,5.745490074157715,6.008339881896973,5.88962984085083,16804471.0,4.311885833740234
2010-04-14,5.977819919586182,5.850629806518555,5.8981099128723145,5.960859775543213,12819337.0,4.364034652709961
2010-04-15,6.040559768676758,5.76584005355835,5.964250087738037,5.82519006729126,10614594.0,4.264708995819092
2010-04-16,5.864200115203857,5.711569786071777,5.76584005355835,5.803150177001953,6172169.0,4.248572826385498
2010-04-19,5.8150200843811035,5.596260070800781,5.7403998374938965,5.6064300537109375,8520499.0,4.104551315307617
2010-04-20,5.71327018737793,5.596260070800781,5.611519813537598,5.681049823760986,6403194.0,4.159181594848633
2010-04-21,5.782800197601318,5.681049823760986,5.682740211486816,5.7777099609375,16295701.0,4.2299485206604
2010-04-23,5.811629772186279,5.543680191040039,5.762450218200684,5.562339782714844,24034397.0,4.072272300720215
2010-04-26,5.7098798751831055,5.409709930419922,5.552159786224365,5.689529895782471,15511486.0,4.1653900146484375
2010-04-27,5.665780067443848,5.447020053863525,5.660699844360352,5.592860221862793,10104061.0,4.0946173667907715
2010-04-28,5.5759100914001465,5.338490009307861,5.51993989944458,5.346970081329346,12194447.0,3.914597511291504
2010-04-29,5.423279762268066,5.272349834442139,5.352059841156006,5.277440071105957,7705773.0,3.8636927604675293
2010-04-30,5.318140029907227,5.172299861907959,5.307960033416748,5.301179885864258,9708757.0,3.881072998046875
2010-05-04,5.3673200607299805,5.180779933929443,5.1892499923706055,5.341879844665527,7503030.0,3.9108705520629883
2010-05-05,5.630169868469238,5.307960033416748,5.340179920196533,5.596260070800781,19950768.0,4.097105979919434
2010-05-06,5.613210201263428,5.389359951019287,5.511459827423096,5.389359951019287,12191741.0,3.945631265640259
2010-05-07,5.335100173950195,5.173989772796631,5.285920143127441,5.255390167236328,15044683.0,3.8475499153137207
2010-05-10,5.287610054016113,4.883999824523926,5.248610019683838,5.257090091705322,16516619.0,3.8487942218780518
2010-05-11,5.341879844665527,4.978970050811768,5.3147501945495605,5.0044097900390625,8503787.0,3.6638033390045166
2010-05-12,5.038330078125,4.829740047454834,4.8975701332092285,4.9009599685668945,8909888.0,3.899773120880127
2010-05-13,5.002709865570068,4.8161702156066895,4.951839923858643,5.002709865570068,6929135.0,3.9807369709014893
2010-05-14,5.036630153656006,4.885700225830078,4.968800067901611,4.94504976272583,7657608.0,3.9348559379577637
2010-05-17,4.889090061187744,4.753429889678955,4.889090061187744,4.7652997970581055,9395478.0,3.791826009750366
2010-05-18,4.877220153808594,4.699160099029541,4.7652997970581055,4.829740047454834,9276923.0,3.84310245513916
2010-05-19,4.924699783325195,4.756820201873779,4.817870140075684,4.882309913635254,7700396.0,3.8849329948425293
2010-05-20,4.911139965057373,4.790729999542236,4.829740047454834,4.802599906921387,3586570.0,3.8215065002441406
2010-05-21,4.8670501708984375,4.612669944763184,4.724599838256836,4.8670501708984375,8752573.0,3.872791051864624
2010-05-24,5.116330146789551,4.883999824523926,4.883999824523926,5.033239841461182,14401384.0,4.005030155181885
2010-05-25,5.08581018447876,4.982359886169434,5.002709865570068,5.036630153656006,10546480.0,4.007728099822998
2010-05-26,5.051889896392822,4.982359886169434,5.034930229187012,5.05019998550415,5138932.0,4.018526077270508
2010-05-27,5.365620136260986,5.006100177764893,5.040019989013672,5.318140029907227,16365372.0,4.2317304611206055
2010-05-28,5.463980197906494,5.258780002593994,5.3435797691345215,5.385970115661621,15731242.0,4.285703659057617
2010-05-31,5.5029802322387695,5.307960033416748,5.328310012817383,5.3673200607299805,13744586.0,4.2708635330200195
2010-06-01,5.341879844665527,5.10276985168457,5.316440105438232,5.172299861907959,10518111.0,4.115682125091553
2010-06-02,5.265570163726807,5.053589820861816,5.13838005065918,5.257090091705322,5394127.0,4.183151721954346
2010-06-03,5.594560146331787,5.358839988708496,5.404630184173584,5.4198899269104,18570421.0,4.312693119049072
2010-06-04,5.638649940490723,5.372409820556641,5.380879878997803,5.474160194396973,16840330.0,4.355877876281738
2010-06-07,5.648829936981201,5.374100208282471,5.392759799957275,5.587779998779297,19741638.0,4.446287155151367
2010-06-08,5.757359981536865,5.5792999267578125,5.613210201263428,5.586080074310303,22304317.0,4.444934368133545
2010-06-09,5.613210201263428,5.424980163574219,5.597949981689453,5.570819854736328,20219403.0,4.432791233062744
2010-06-10,5.652219772338867,5.426670074462891,5.525030136108398,5.521639823913574,9855617.0,4.393658638000488
2010-06-11,5.645430088043213,5.494510173797607,5.5318098068237305,5.589469909667969,13616555.0,4.447631359100342
2010-06-17,5.757359981536865,5.514860153198242,5.628479957580566,5.557250022888184,7826947.0,4.421994209289551
2010-06-18,5.51993989944458,5.241829872131348,5.51993989944458,5.307960033416748,11585679.0,4.223629951477051
2010-06-21,5.626780033111572,5.2367401123046875,5.341879844665527,5.604730129241943,9543782.0,4.459774971008301
2010-06-22,5.681049823760986,5.541989803314209,5.584380149841309,5.589469909667969,7048982.0,4.447631359100342
2010-06-23,5.706480026245117,5.541989803314209,5.589469909667969,5.631869792938232,8015686.0,4.481369972229004
2010-06-24,5.745490074157715,5.564030170440674,5.564030170440674,5.714960098266602,6498115.0,4.547485828399658
2010-06-25,5.716660022735596,5.469069957733154,5.716660022735596,5.5826897621154785,8834185.0,4.442236423492432
2010-06-28,5.569119930267334,5.360529899597168,5.569119930267334,5.409709930419922,5424219.0,4.304593563079834
2010-06-29,5.443630218505859,5.175690174102783,5.4012298583984375,5.321529865264893,5248765.0,4.234427452087402
2010-06-30,5.543680191040039,5.1061601638793945,5.248610019683838,5.457200050354004,11512353.0,4.342382431030273
2010-07-01,5.494510173797607,5.345270156860352,5.430059909820557,5.418190002441406,3679491.0,4.311341285705566
2010-07-02,5.4521098136901855,5.053589820861816,5.333399772644043,5.084109783172607,12011145.0,4.04550838470459
2010-07-05,5.151949882507324,4.936580181121826,5.036630153656006,5.065460205078125,4693110.0,4.030668258666992
2010-07-06,5.170599937438965,4.968800067901611,4.985750198364258,5.170599937438965,7335814.0,4.114329814910889
2010-07-07,5.358839988708496,5.170599937438965,5.206210136413574,5.324920177459717,9907350.0,4.237124919891357
2010-07-08,5.358839988708496,5.258780002593994,5.341879844665527,5.299479961395264,3610888.0,4.216881275177002
2010-07-09,5.440239906311035,5.279129981994629,5.338490009307861,5.389359951019287,8684719.0,4.288400650024414
2010-07-12,5.46058988571167,5.326620101928711,5.426670074462891,5.391059875488281,5499173.0,4.289753437042236
2010-07-13,5.5284199714660645,5.324920177459717,5.389359951019287,5.499589920043945,11227407.0,4.376113414764404
2010-07-14,5.591169834136963,5.494510173797607,5.499589920043945,5.526730060577393,8081052.0,4.397707939147949
2010-07-15,5.5318098068237305,5.358839988708496,5.462279796600342,5.375800132751465,5546377.0,4.277611255645752
2010-07-16,5.426670074462891,5.341879844665527,5.375800132751465,5.3961501121521,1751674.0,4.293803691864014
2010-07-19,5.572509765625,5.319829940795898,5.319829940795898,5.540289878845215,5221882.0,4.408498764038086
2010-07-20,5.701399803161621,5.530119895935059,5.5759100914001465,5.574210166931152,9193796.0,4.435488700866699
2010-07-21,5.662390232086182,5.541989803314209,5.596260070800781,5.548769950866699,8609287.0,4.415245532989502
2010-07-22,5.587779998779297,5.5012898445129395,5.516550064086914,5.570819854736328,5152070.0,4.432791233062744
2010-07-23,5.647130012512207,5.526730060577393,5.5759100914001465,5.597949981689453,9212276.0,4.454379081726074
2010-07-26,5.681049823760986,5.562339782714844,5.660699844360352,5.6098198890686035,6345376.0,4.4638237953186035
2010-07-27,5.7098798751831055,5.5792999267578125,5.591169834136963,5.67257022857666,6845112.0,4.513756275177002
2010-07-28,5.782800197601318,5.613210201263428,5.67257022857666,5.77092981338501,10658207.0,4.592022895812988
2010-07-29,5.796360015869141,5.67765998840332,5.76584005355835,5.723440170288086,6266011.0,4.554233551025391
2010-07-30,5.731919765472412,5.553860187530518,5.723440170288086,5.723440170288086,9202322.0,4.554233551025391
2010-08-02,5.776010036468506,5.652219772338867,5.708179950714111,5.77092981338501,14565020.0,4.592022895812988
2010-08-03,5.7912797927856445,5.599649906158447,5.77092981338501,5.647130012512207,11680706.0,4.4935126304626465
2010-08-04,5.667479991912842,5.494510173797607,5.608129978179932,5.584380149841309,9882518.0,4.443581581115723
2010-08-05,5.658999919891357,5.545380115509033,5.5792999267578125,5.580989837646484,8252507.0,4.440883636474609
2010-08-06,5.67765998840332,5.511459827423096,5.5792999267578125,5.613210201263428,9023885.0,4.466522216796875
2010-08-09,5.706480026245117,5.596260070800781,5.604730129241943,5.703090190887451,13677375.0,4.538041114807129
2010-08-10,5.735310077667236,5.567430019378662,5.699699878692627,5.653910160064697,14551180.0,4.498907089233398
2010-08-11,5.7912797927856445,5.596260070800781,5.616610050201416,5.78957986831665,14772039.0,4.606862545013428
2010-08-12,6.013430118560791,5.723440170288086,5.762450218200684,5.864200115203857,21910021.0,4.666238784790039
2010-08-13,5.974430084228516,5.852330207824707,5.852330207824707,5.935420036315918,18368615.0,4.722909450531006
2010-08-16,6.045650005340576,5.903200149536133,5.935420036315918,6.028689861297607,15591842.0,4.797126293182373
2010-08-17,6.040559768676758,5.962560176849365,6.040559768676758,6.018519878387451,7606383.0,4.789033889770508
2010-08-18,6.030389785766602,5.867589950561523,6.030389785766602,5.918459892272949,16878164.0,4.709413528442383
2010-08-19,5.996469974517822,5.915070056915283,5.926939964294434,5.967639923095703,6387349.0,4.748547554016113
2010-08-20,5.959159851074219,5.799759864807129,5.935420036315918,5.913380146026611,9787662.0,4.705371856689453
2010-08-23,5.981210231781006,5.855720043182373,5.904900074005127,5.959159851074219,6374028.0,4.741799831390381
2010-08-24,6.001560211181641,5.935420036315918,5.952380180358887,5.965950012207031,9653929.0,4.747203350067139
2010-08-25,6.203360080718994,5.87775993347168,5.935420036315918,6.108399868011475,15519606.0,4.8605523109436035
2010-08-26,6.244060039520264,6.0541300773620605,6.105010032653809,6.198279857635498,14411833.0,4.932071208953857
2010-08-27,6.254240036010742,6.123660087585449,6.183010101318359,6.1541900634765625,6318191.0,4.896988868713379
2010-08-30,6.3186798095703125,6.105010032653809,6.164360046386719,6.3186798095703125,11941663.0,5.027876377105713
2010-08-31,6.5543999671936035,6.238979816436768,6.249149799346924,6.525569915771484,15783222.0,5.192502021789551
2010-09-01,6.588319778442383,6.388209819793701,6.512010097503662,6.444169998168945,11153650.0,5.1277313232421875
2010-09-02,6.7663798332214355,6.486569881439209,6.486569881439209,6.6578497886657715,15157436.0,5.297759532928467
2010-09-03,6.801990032196045,6.528960227966309,6.644279956817627,6.584929943084717,9822908.0,5.2397356033325195
2010-09-06,7.190340042114258,6.717199802398682,6.919010162353516,7.122509956359863,47034412.0,5.667496681213379
2010-09-07,7.224259853363037,6.902050018310547,7.0546698570251465,7.0801100730896,18180354.0,5.633759021759033
2010-09-08,7.127590179443359,6.978360176086426,7.08519983291626,7.1038498878479,10916392.0,5.652648448944092
2010-09-09,7.171689987182617,6.952919960021973,7.1038498878479,7.0478901863098145,10683492.0,5.608119487762451
2010-09-10,7.0478901863098145,6.869830131530762,7.003799915313721,6.900350093841553,10260792.0,5.490720272064209
2010-09-13,7.224259853363037,6.919010162353516,6.919010162353516,7.1564202308654785,14070620.0,5.694479942321777
2010-09-14,7.2327399253845215,7.083499908447266,7.207300186157227,7.110640048980713,7325442.0,5.658051490783691
2010-09-15,7.300570011138916,7.078420162200928,7.083499908447266,7.139470100402832,14654463.0,5.680992126464844
2010-09-16,7.205599784851074,6.700240135192871,7.120810031890869,6.952919960021973,25693603.0,5.532551288604736
2010-09-17,7.237820148468018,6.954619884490967,6.954619884490967,7.186950206756592,18644939.0,5.718772888183594
