Date,High,Low,Open,Close,Volume,Adj Close
2018-04-27,56.41429901123047,50.714298248291016,53.5713996887207,53.20000076293945,26511079,52.61001205444336
2018-05-02,53.20000076293945,53.20000076293945,53.20000076293945,53.20000076293945,0,52.61001205444336
2018-05-03,50.48569869995117,43.092899322509766,43.092899322509766,48.4213981628418,18759392,47.88440704345703
2018-05-04,48.8286018371582,43.935699462890625,45.714298248291016,46.79999923706055,15952308,46.28098678588867
2018-05-07,50.62860107421875,46.48569869995117,47.935699462890625,47.16429901123047,14540656,46.6412467956543
2018-05-08,48.20709991455078,45.10710144042969,45.12860107421875,47.14289855957031,12848194,46.62008285522461
2018-05-09,50.407100677490234,45.9286003112793,47.021400451660156,49.442901611328125,17282651,48.89458084106445
2018-05-10,49.27859878540039,46.64289855957031,48.435699462890625,49.12860107421875,13671807,48.58376693725586
2018-05-11,51.0713996887207,47.192901611328125,49.1786003112793,47.564300537109375,15257149,47.03681182861328
2018-05-14,50.1713981628418,46.50709915161133,46.785701751708984,49.99290084838867,13687179,49.438480377197266
2018-05-15,51.85710144042969,48.8213996887207,50.38570022583008,51.3213996887207,15340760,50.75224685668945
2018-05-16,54.85710144042969,48.5713996887207,49.964298248291016,52.79290008544922,17942885,52.207427978515625
2018-05-17,54.849998474121094,51.14289855957031,51.50709915161133,52.771400451660156,16099945,52.18616485595703
2018-05-18,53.0,50.150001525878906,51.4286003112793,51.192901611328125,11444027,50.62517166137695
2018-05-21,54.0,50.714298248291016,51.14289855957031,53.5786018371582,13287783,52.98441696166992
2018-05-22,55.3213996887207,52.771400451660156,54.04290008544922,54.978599548339844,15547296,54.36888885498047
2018-05-23,56.37860107421875,53.04290008544922,54.14289855957031,53.564300537109375,15450764,52.970272064208984
2018-05-24,54.0,48.22140121459961,53.9213981628418,51.20000076293945,11462600,50.63219451904297
2018-05-25,51.10710144042969,48.3286018371582,50.16429901123047,48.37139892578125,8251587,47.8349609375
2018-05-28,50.35710144042969,46.185699462890625,48.54290008544922,48.599998474121094,7903851,48.0610237121582
2018-05-29,49.64289855957031,47.714298248291016,48.20000076293945,47.79999923706055,6502872,47.2698974609375
2018-05-30,45.400001525878906,43.021400451660156,45.01430130004883,43.021400451660156,6897536,42.54429244995117
2018-05-31,44.285701751708984,41.4286003112793,43.035701751708984,43.807098388671875,7552101,43.3212776184082
2018-06-01,43.564300537109375,40.00709915161133,43.0,40.478599548339844,8397501,40.029693603515625
2018-06-04,41.214298248291016,39.72140121459961,40.771400451660156,40.021400451660156,4855565,39.57756423950195
2018-06-05,41.557098388671875,40.0,40.0,41.521400451660156,6738152,41.06092834472656
2018-06-06,43.0713996887207,40.98569869995117,41.557098388671875,42.592899322509766,7593311,42.12054443359375
2018-06-07,43.02859878540039,41.214298248291016,42.714298248291016,41.39289855957031,5542737,40.93385314941406
2018-06-08,41.24290084838867,40.00709915161133,41.0786018371582,40.76430130004883,4005591,40.312225341796875
2018-06-11,40.75,38.3213996887207,40.75,39.10710144042969,4721173,38.673404693603516
2018-06-12,39.400001525878906,35.85710144042969,39.13570022583008,37.99290084838867,5396963,37.57155990600586
2018-06-13,38.0713996887207,36.285701751708984,37.38570022583008,36.48569869995117,4055738,36.08107376098633
2018-06-14,37.25,36.150001525878906,36.400001525878906,36.521400451660156,3138517,36.11637878417969
2018-06-15,37.14289855957031,35.10710144042969,36.76430130004883,35.54290008544922,3628438,35.14873123168945
2018-06-19,34.98569869995117,31.985700607299805,34.285701751708984,31.985700607299805,4315549,31.630979537963867
2018-06-20,33.785701751708984,31.571399688720703,31.571399688720703,33.407100677490234,5194271,33.036617279052734
2018-06-21,34.9286003112793,30.821399688720703,32.9286003112793,34.021400451660156,7679417,33.64410400390625
2018-06-22,35.342899322509766,32.942901611328125,33.04999923706055,34.714298248291016,6959887,34.32931900024414
2018-06-25,35.285701751708984,34.29999923706055,34.61429977416992,34.37139892578125,4396943,33.99021911621094
2018-06-26,35.62139892578125,32.89289855957031,33.0713996887207,35.1786003112793,5064917,34.78847122192383
2018-06-27,36.39289855957031,34.75709915161133,34.85710144042969,35.85710144042969,5669360,35.45944595336914
2018-06-28,36.057098388671875,33.5786018371582,35.29290008544922,33.978599548339844,4950628,33.601776123046875
2018-06-29,35.5713996887207,33.464298248291016,33.9286003112793,35.192901611328125,4960421,34.8026123046875
2018-07-02,36.41429901123047,34.87139892578125,35.0713996887207,35.41429901123047,5955119,35.02155685424805
2018-07-03,35.41429901123047,35.41429901123047,35.41429901123047,35.41429901123047,0,35.02155685424805
2018-07-04,40.900001525878906,37.85710144042969,40.12860107421875,37.935699462890625,12574424,37.514991760253906
2018-07-05,37.45000076293945,34.25,36.657100677490234,34.29290008544922,7446553,33.912593841552734
