,real,pred
74,7.436339855194093,7.284718807041008
75,7.233799934387206,7.4220048434086445
76,7.197629928588867,7.22769029527969
77,6.655089855194093,7.193427968888925
78,6.604459762573243,6.6981504511547785
79,6.665939807891846,6.633975938779426
80,6.3187198638916025,6.687645408588838
81,6.55019998550415,6.327781251612581
82,6.756370067596436,6.545185003733189
83,6.637010097503662,6.746363024924598
84,6.3042497634887695,6.623422060898508
85,6.499569892883301,6.3083249385480755
86,6.423610210418701,6.503802689848998
87,6.3476600646972665,6.425762757680436
88,6.445310115814209,6.3399480207174435
89,6.651480197906494,6.440536200417617
90,6.434460163116455,6.638882221353243
91,6.474249839782715,6.4253091915781875
92,6.535729885101317,6.466607781079118
93,6.539350032806397,6.533178503514804
94,6.333189964294434,6.529460938302247
95,6.257229804992676,6.33218985953618
96,6.231919765472412,6.26314972918685
97,6.228300094604492,6.239508379480888
98,6.257229804992676,6.226083187828911
99,6.1161699295043945,6.2511266779444865
100,6.040219783782959,6.114766855263354
101,6.391059875488281,6.042246438659873
102,6.188509941101074,6.380927407951223
103,6.202980041503906,6.180553780029792
104,6.202980041503906,6.192939885574567
105,6.202980041503906,6.204469268322561
106,6.264470100402832,6.196610339160565
107,6.618919849395752,6.256524693626581
108,6.7021098136901855,6.605004397733289
109,6.637010097503662,6.688196536681111
110,6.7021098136901855,6.623116038977775
111,6.55019998550415,6.692400642646421
112,6.687640190124513,6.5491918952982155
113,6.333189964294434,6.67886653996347
114,6.333189964294434,6.344190057159912
115,6.333189964294434,6.335726703730427
116,6.333189964294434,6.343304004398389
117,6.333189964294434,6.326846951316727
118,6.333189964294434,6.326846951316727
119,6.333189964294434,6.326846951316727
120,6.333189964294434,6.326846951316727
121,6.333189964294434,6.326846951316727
122,6.333189964294434,6.326846951316727
123,6.333189964294434,6.326846951316727
124,6.333189964294434,6.326846951316727
125,6.333189964294434,6.326846951316727
126,6.333189964294434,6.326846951316727
127,6.333189964294434,6.326846951316727
128,6.333189964294434,6.326846951316727
129,6.333189964294434,6.326846951316727
130,6.333189964294434,6.326846951316727
131,6.333189964294434,6.326846951316727
132,6.333189964294434,6.326846951316727
133,6.333189964294434,6.326846951316727
134,6.333189964294434,6.326846951316727
135,6.333189964294434,6.326846951316727
136,6.333189964294434,6.326846951316727
137,6.333189964294434,6.326846951316727
138,6.333189964294434,6.326846951316727
139,6.333189964294434,6.326846951316727
140,6.333189964294434,6.326846951316727
141,6.333189964294434,6.326846951316727
142,6.333189964294434,6.326846951316727
143,6.333189964294434,6.326846951316727
144,6.333189964294434,6.326846951316727
145,6.333189964294434,6.326846951316727
146,6.333189964294434,6.326846951316727
147,6.333189964294434,6.326846951316727
148,6.333189964294434,6.326846951316727
149,6.333189964294434,6.326846951316727
150,6.333189964294434,6.326846951316727
151,6.333189964294434,6.326846951316727
152,6.333189964294434,6.326846951316727
153,6.333189964294434,6.326846951316727
154,6.333189964294434,6.326846951316727
155,6.333189964294434,6.326846951316727
156,6.333189964294434,6.326846951316727
157,6.333189964294434,6.326846951316727
158,6.333189964294434,6.326846951316727
159,6.333189964294434,6.326846951316727
160,6.579140186309815,6.326846951316727
161,6.423610210418701,6.566479137667034
162,6.582749843597412,6.4143986673477595
163,6.5248799324035645,6.570030959005259
164,6.3838300704956055,6.5199200854546335
165,6.228300094604492,6.378690710270553
166,6.221059799194336,6.238648176334133
167,6.181280136108397,6.228472243811367
168,6.21382999420166,6.183521181726544
169,6.119790077209472,6.208344089339235
170,6.014900207519531,6.117790948679184
171,6.022140026092528,6.016034421861187
172,6.040219783782959,6.024401431356362
173,6.007669925689697,6.037683414250459
174,6.036600112915039,6.002759612777962
175,5.881080150604247,6.030891216255052
176,5.866610050201416,5.882456568785468
177,5.866610050201416,5.8672801778342585
178,6.228300094604492,5.868529348794805
179,6.5248799324035645,6.21602465682306
180,6.499569892883301,6.513648613621805
181,6.705729961395265,6.487981571380525
182,6.633389949798583,6.691687739665385
183,6.9263601303100595,6.623184282321662
184,6.9335899353027335,6.911626417380841
185,7.071040153503418,6.92038847205409
186,7.042099952697754,7.056009184694848
187,6.817850112915039,7.030985131487694
188,6.698500156402589,6.814823871992968
189,6.839550018310547,6.7091599336852985
190,6.749129772186278,6.840494761899342
191,6.71295976638794,6.744293683178819
192,6.788919925689697,6.705243155059203
193,6.65871000289917,6.78333292380528
194,6.716579914093018,6.654883068360642
195,6.749129772186278,6.709208625630697
196,6.890190124511719,6.7432066623675615
197,6.843170166015625,6.8770129003431055
198,6.846789836883544,6.832107051250156
199,6.9227399826049805,6.836431300239368
200,6.7455101013183585,6.914109062806721
201,6.5574398040771475,6.741833565152324
202,6.669559955596924,6.563350229067956
203,6.217450141906737,6.6733268370379255
204,6.260849952697754,6.239518462296797
205,6.040219783782959,6.267757354676019
206,6.076389789581299,6.0705944330568755
207,6.21382999420166,6.076187872782333
208,6.1523399353027335,6.209461747619181
209,6.032989978790281,6.143559316757846
210,5.9859700202941895,6.029173226699738
211,6.061920166015625,5.990105105550595
212,6.130640029907228,6.059712005579791
213,6.036600112915039,6.122286218271388
214,6.047450065612793,6.029854316561978
215,5.928100109100343,6.042600061837137
216,5.9642601013183585,5.931240838047496
217,5.971499919891358,5.961775353892929
218,5.993199825286865,5.969116812220487
219,6.054689884185791,5.986271341700149
220,6.051070213317871,6.046841133052846
221,5.9642601013183585,6.043504191389121
222,5.862989902496338,5.960252528732417
223,5.910009860992433,5.865907372982373
224,6.011280059814452,5.910481142314365
225,5.982349872589111,6.004748420577634
226,6.000430107116698,5.974188828724575
227,5.94980001449585,5.992836481040997
228,5.91363000869751,5.946985218530404
229,5.834060192108153,5.911244344330678
230,5.993199825286865,5.83597225104158
231,5.870230197906494,5.986852171051587
232,5.870230197906494,5.867163978638271
233,5.946179866790772,5.8647017619016735
234,5.8123598098754865,5.942870965565613
235,5.76894998550415,5.810095215142098
236,5.70384979248047,5.768514130221075
237,5.667679786682129,5.709964882410951
238,5.711080074310303,5.669549710145116
239,5.794270038604736,5.709387548025074
240,5.761720180511475,5.78779757012376
241,5.718319892883301,5.7553662064146325
242,5.935329914093018,5.714496734304466
243,5.779799938201903,5.9269689741057165
244,5.855760097503662,5.775290481630802
245,5.93170976638794,5.84791871164366
246,5.910009860992433,5.9270391890176
247,5.783420085906982,5.902003811330045
248,5.562789916992189,5.7818268729839275
249,5.548319816589356,5.5765559449021
250,5.6025800704956055,5.5617413981591985
251,5.39640998840332,5.606389509857795
252,5.479599952697754,5.401020829857123
253,5.443429946899414,5.479842490667586
254,5.486830234527587,5.447383552769217
255,5.519390106201172,5.482553288221688
256,5.5447001457214355,5.516053700482615
257,5.497690200805663,5.539723301396061
258,5.5374698638916025,5.495303911855189
259,5.584489822387696,5.534576747299409
260,5.515769958496094,5.580662811696129
261,5.588109970092773,5.513042247692364
262,5.60619020462036,5.583976963306876
263,5.7870402336120605,5.602695623724087
264,5.7219300270080575,5.777759913599703
265,5.7436299324035645,5.715002293630389
266,5.779799938201903,5.736487981652157
267,5.779799938201903,5.776046182984485
268,5.7761898040771475,5.774207275268458
269,5.595339775085449,5.771292786710219
270,5.635129928588867,5.599354096862314
271,5.627890110015869,5.637194098376809
272,5.747250080108643,5.63014904484551
273,5.761720180511475,5.739816608829995
274,5.801499843597412,5.754672171455418
275,5.852139949798583,5.793340555496545
276,5.93170976638794,5.844998141080815
277,6.032989978790281,5.92283594506348
278,6.054689884185791,6.022650450164838
279,6.022140026092528,6.044643009585986
280,6.036600112915039,6.014442290577961
281,5.87746000289917,6.031222726182441
282,5.805119991302491,5.879653288360123
283,5.848519802093506,5.809495997848721
284,5.729169845581055,5.851337274007464
285,5.76894998550415,5.730841866781316
286,5.682149887084961,5.766184327810284
287,5.725550174713134,5.684855939818412
288,5.70384979248047,5.722007083807576
289,5.790649890899657,5.702453077620233
290,5.823209762573243,5.7837958734587085
291,5.779799938201903,5.81639862645359
292,5.881080150604247,5.773757202227033
293,5.906390190124513,5.87410445022301
294,5.967879772186278,5.899449190316315
295,5.924479961395265,5.958507722513355
296,5.815969944000244,5.918468643064845
297,5.993199825286865,5.814871314190494
298,6.1487298011779785,5.987364965440324
299,6.221059799194336,6.13792230358144
300,6.210209846496582,6.208707261282873
301,6.1595802307128915,6.199234954342504
302,6.1704301834106445,6.153481418523491
303,6.528500080108643,6.166339850639198
304,6.579140186309815,6.515237219342454
305,6.774449825286865,6.565353273206573
306,6.825089931488038,6.761393805739147
307,6.665939807891846,6.811225520868379
308,6.535729885101317,6.656211056138938
309,6.553820133209228,6.538948479584921
310,6.459780216217042,6.558738264214255
311,6.539350032806397,6.461500299387063
312,6.662330150604247,6.5323439161679255
313,6.611690044403076,6.652059464764493
314,6.734660148620605,6.600553327353704
315,6.582749843597412,6.722398138333794
316,6.5899901390075675,6.578634572131697
317,6.459780216217042,6.583722255549662
318,6.412759780883788,6.465060771041122
319,6.344039916992189,6.4128612105550316
320,6.391059875488281,6.348020937322301
321,6.202980041503906,6.38696406674825
322,6.459780216217042,6.2055065486513135
323,6.55019998550415,6.449847984177694
324,6.48509979248047,6.539072710936319
325,6.633389949798583,6.472296890033752
326,6.474249839782715,6.621764718314411
327,6.5682902336120605,6.470226262975053
328,6.434460163116455,6.55887878745746
329,6.365739822387696,6.435880733389684
330,6.354889869689941,6.363279372343432
331,6.38744020462036,6.357196299183572
332,6.3042497634887695,6.382550670149785
333,6.040219783782959,6.300123606511676
334,6.043839931488037,6.0487689622605005
335,6.094470024108888,6.054049906771855
336,6.036600112915039,6.097335003271181
337,5.9859700202941895,6.031448872768252
338,5.978730201721191,5.982864549071865
339,5.899159908294677,5.977858550467826
340,5.971499919891358,5.899527956577215
341,5.881080150604247,5.96698482236286
342,5.7761898040771475,5.8799328191429305
343,5.747250080108643,5.776567648463234
344,5.794270038604736,5.7522574027802325
345,5.888309955596924,5.793149969554298
346,5.881080150604247,5.880804626796157
347,6.004049777984619,5.873163440765335
348,6.1451101303100595,5.994155826937951
349,6.181280136108397,6.1339147332662645
350,6.163189888000487,6.169504961185359
351,6.014900207519531,6.15338379152516
352,6.1740498542785645,6.014474411497542
353,6.123410224914551,6.168468380911427
354,6.3476600646972665,6.119108344952827
355,6.2933998107910165,6.334946792909007
356,6.235529899597168,6.283915361238297
357,6.253620147705078,6.22642092401204
358,6.3368101119995135,6.25089212931609
359,6.2933998107910165,6.329131713138665
360,6.1487298011779785,6.285454767335682
361,6.344039916992189,6.146773469095434
362,6.35851001739502,6.337433285016708
363,6.506800174713134,6.3501577170574075
364,6.488719940185548,6.493374840030323
365,6.344039916992189,6.478061002222273
366,6.344039916992189,6.338139740947018
367,6.21382999420166,6.343975641890219
368,6.224679946899414,6.219666879588683
369,6.101709842681885,6.22306607337606
370,6.231919765472412,6.106167750744007
371,6.21382999420166,6.225337230280025
372,6.094470024108888,6.208225029509474
373,6.271699905395508,6.089193290822935
374,6.221059799194336,6.264337500426332
375,6.1487298011779785,6.214850625793099
376,6.098090171813965,6.141410841161498
377,6.108940124511719,6.099246713218986
378,5.895540237426758,6.1074151661795995
379,5.7870402336120605,5.901307220559514
380,5.797890186309815,5.796360076619912
381,5.819590091705322,5.807161620869863
382,5.9425601959228525,5.817935082498971
383,6.01851987838745,5.933885137674175
384,6.195750236511231,6.008398516087049
385,6.1668100357055655,6.183540999213334
386,6.051070213317871,6.15592104496237
387,6.004049777984619,6.0447659061166
388,5.938950061798097,6.006379901200679
389,6.01851987838745,5.943268074866668
390,5.928100109100343,6.014392461948852
391,6.271699905395508,5.92591210138582
392,6.286170005798339,6.259301726659147
393,6.047450065612793,6.274241323077502
394,6.032989978790281,6.03897193514703
395,6.094470024108888,6.037495562305169
396,6.123410224914551,6.096474112454897
397,5.94980001449585,6.115621031804011
398,5.917250156402589,5.947783728362226
399,6.025750160217286,5.9192679267762545
400,5.993199825286865,6.02396651468484
401,5.960649967193604,5.986852171051587
402,5.975120067596436,5.954458370418083
403,5.938950061798097,5.971805925633073
404,5.989580154418945,5.935927712112543
405,6.1487298011779785,5.98365767937893
406,6.004049777984619,6.138720132662658
407,6.054689884185791,5.997069670087944
408,6.1704301834106445,6.047476830751897
409,6.040219783782959,6.163960573015057
410,6.011280059814452,6.033859847687686
411,5.801499843597412,6.007555718822194
412,5.848519802093506,5.814104655788549
413,5.7870402336120605,5.851503369840198
414,5.801499843597412,5.791850587958022
415,5.801499843597412,5.797400850218625
416,5.60619020462036,5.798918120802794
417,5.660449981689452,5.60997794755396
418,5.917250156402589,5.662212552623764
419,5.91363000869751,5.909507379314725
420,5.917250156402589,5.903252916338017
421,5.982349872589111,5.907266667014608
422,5.794270038604736,5.97547365148152
423,5.8087401390075675,5.794408368795688
424,5.714700222015381,5.80837427767596
425,5.797890186309815,5.722040892073442
426,5.978730201721191,5.793702220682665
427,6.01851987838745,5.969602143014759
428,6.058300018310547,6.007548528135735
429,6.047450065612793,6.047493177422001
430,6.1595802307128915,6.040175773689464
431,6.105319976806641,6.150145523109567
432,6.094470024108888,6.098376328886008
433,6.192130088806153,6.0875716445853225
434,6.105319976806641,6.185258557426693
435,6.1414899826049805,6.099769708349306
436,6.047450065612793,6.134399534159236
437,6.054689884185791,6.047510552656776
438,6.127029895782472,6.05103737433529
439,6.069159984588622,6.121859447077537
440,5.993199825286865,6.063094280781727
441,6.051070213317871,5.990192910562288
442,5.957029819488525,6.04835478086023
443,5.797890186309815,5.956105598074287
444,5.779799938201903,5.8012800961578765
445,5.76894998550415,5.787011314651342
446,5.76894998550415,5.772152814298898
447,5.805119991302491,5.765946736886655
448,5.700230121612549,5.800257004998218
449,5.729169845581055,5.698983042706223
450,5.711080074310303,5.726755225129538
451,5.707469940185548,5.710694086823081
452,5.772570133209228,5.703714481497788
453,5.609809875488281,5.767399878287204
454,5.7436299324035645,5.610316800687206
455,5.76894998550415,5.738831135535059
456,5.76894998550415,5.765147892548721
457,5.76894998550415,5.761245705078277
458,5.805119991302491,5.764298139762534
459,5.7653398513793945,5.799954162224841
460,5.73277997970581,5.7615585384312356
461,5.729169845581055,5.730224331962464
462,5.671299934387206,5.7280116920420765
463,5.642360210418701,5.671150283737757
464,5.443429946899414,5.64225457795599
465,5.526619911193848,5.453306320689065
466,5.551939964294434,5.529385218390047
467,5.5447001457214355,5.55243037568158
468,5.548319816589356,5.539723301396061
469,5.588109970092773,5.545245327452436
470,5.57726001739502,5.584352018502126
471,5.57726001739502,5.573677153249643
472,5.598959922790527,5.573774485541807
473,5.533850193023682,5.595822056207265
474,5.5374698638916025,5.532840907900608
475,5.638740062713622,5.5363164916731495
476,5.483220100402832,5.634528524398354
477,5.5664100646972665,5.482824764430316
478,5.551939964294434,5.563004097865634
479,5.707469940185548,5.552298492289557
480,5.707469940185548,5.699233952242544
481,5.707469940185548,5.700503626530284
482,5.707469940185548,5.7002428173814845
483,5.707469940185548,5.703929355374962
484,5.707469940185548,5.703929355374962
485,5.707469940185548,5.703929355374962
486,5.707469940185548,5.703929355374962
487,5.707469940185548,5.703929355374962
488,6.069159984588622,5.703929355374962
489,6.043839931488037,6.057636875674421
490,6.01851987838745,6.032543936513728
491,5.94980001449585,6.007500736546813
492,6.119790077209472,5.949198402992285
493,6.1451101303100595,6.112016223042824
494,6.087240219116211,6.136039829163258
495,6.000430107116698,6.078196307947341
496,6.112559795379639,5.999615437897726
497,6.112559795379639,6.108050041877444
498,6.1161699295043945,6.106207843191466
499,6.032989978790281,6.107461133739341
500,6.004049777984619,6.030482815768089
501,6.011280059814452,6.0027828428885375
502,5.94980001449585,6.009839634764698
503,5.94980001449585,5.947783728362226
504,5.94980001449585,5.946727705508268
505,5.9642601013183585,5.946985218530404
506,6.011280059814452,5.958881210451977
507,6.014900207519531,6.004360404848877
508,6.101709842681885,6.007869092522501
509,6.119790077209472,6.092600347416046
510,6.239150047302245,6.111228936727132
511,6.1848998069763175,6.227951111451885
512,6.231919765472412,6.176680231095195
513,6.32234001159668,6.222824152009679
514,6.246379852294923,6.313627286804911
515,6.130640029907228,6.238498190191954
516,6.076389789581299,6.128602703918432
517,6.1595802307128915,6.081115233936472
518,6.101709842681885,6.1568742469259
519,6.040219783782959,6.097119047060118
520,6.094470024108888,6.036123556522932
521,5.960649967193604,6.0911831503918865
522,5.87746000289917,5.9609017709439485
523,5.93170976638794,5.879010986534943
524,5.91363000869751,5.933021255029493
525,5.8123598098754865,5.9104744133988465
526,5.823209762573243,5.8103509738803005
527,5.855760097503662,5.82276952157852
528,5.790649890899657,5.853269388388858
529,5.801499843597412,5.787289886515707
530,5.8123598098754865,5.798079249196138
531,5.707469940185548,5.80959599147038
532,5.631509780883788,5.706701751869492
533,5.682149887084961,5.634668689904734
534,5.692999839782715,5.683342604609063
535,5.783420085906982,5.689991521746526
536,5.696609973907472,5.775750528742286
537,5.7436299324035645,5.69271332991377
538,5.725550174713134,5.738445790123888
539,5.906390190124513,5.723771966322141
540,5.895540237426758,5.897039923814396
541,5.852139949798583,5.8871931912337185
542,5.783420085906982,5.844536518739092
543,5.881080150604247,5.783759838343557
544,5.917250156402589,5.877003674011159
545,5.9968199729919425,5.910700971634725
546,5.938950061798097,5.986913024503753
547,6.061920166015625,5.932477212189215
548,6.098090171813965,6.05284821459726
549,5.9968199729919425,6.089790438227211
550,5.989580154418945,5.990063610758399
551,6.069159984588622,5.9869848272055
552,6.014900207519531,6.0646987643826975
553,6.043839931488037,6.009179199541037
554,6.004049777984619,6.036963308828085
555,5.982349872589111,6.001127494022358
556,5.844910144805907,5.978381241824974
557,5.834060192108153,5.84824520442014
558,5.794270038604736,5.836131795131158
559,5.7653398513793945,5.797346336357661
560,5.794270038604736,5.764109056866448
561,5.700230121612549,5.79148317617387
562,5.7653398513793945,5.699907579414776
563,5.685760021209718,5.761448908666837
564,5.70384979248047,5.68607401481291
565,5.7761898040771475,5.700223954118206
566,5.7761898040771475,5.771911915782376
567,5.682149887084961,5.769827882368253
568,5.649590015411378,5.679436500142352
569,5.718319892883301,5.650831662779324
570,5.761720180511475,5.7165843287501446
571,5.678530216217042,5.755702109623998
572,5.674910068511963,5.674343271119333
573,5.707469940185548,5.6729472240131225
574,5.5700201988220215,5.7056741277705365
575,5.519390106201172,5.571063296582821
576,5.54109001159668,5.522652362387455
577,5.501299858093262,5.54466436315061
578,5.3566298484802255,5.5013802666223945
579,5.349390029907227,5.361403114552337
580,5.255350112915039,5.355455528728451
581,5.3674798011779785,5.264670336108452
582,5.295139789581299,5.366179133416639
583,5.483220100402832,5.296436356944991
584,5.501299858093262,5.476766749945814
585,5.515769958496094,5.496038260216476
586,5.508530139923097,5.509106052972531
587,5.3891801834106445,5.505661134463198
588,5.342160224914551,5.391690493091989
589,5.3891801834106445,5.3475049456828545
590,5.3747100830078125,5.3919640193274025
591,5.327690124511719,5.374067093227492
592,5.483220100402832,5.327464677321072
593,5.479599952697754,5.47889551311477
594,5.472370147705078,5.475079407396977
595,5.526619911193848,5.467164003249368
596,5.494070053100586,5.523134412599916
597,5.475979804992676,5.491611206053318
598,5.320459842681885,5.4739700731290055
599,5.3927998542785645,5.3273988420330465
600,5.3747100830078125,5.394878414525616
601,5.381939888000488,5.376936029226451
602,5.418109893798829,5.379222729739266
603,5.3710899353027335,5.415978548634105
604,5.436200141906738,5.370163033368008
605,5.428959846496582,5.433179032477175
606,5.43257999420166,5.427129417196756
607,5.3710899353027335,5.429416513190078
608,5.3566298484802255,5.372076842914973
609,5.353010177612305,5.357983996128002
610,5.295139789581299,5.354644331072996
611,5.298759937286377,5.297157041080705
612,5.3349199295043945,5.300141062810652
613,5.3710899353027335,5.334735692828703
614,5.461520195007324,5.368141817401607
615,5.483220100402832,5.456112877808134
616,5.483220100402832,5.477858248290062
617,5.479599952697754,5.4785232688695995
618,5.461520195007324,5.477156066763084
619,5.410880088806153,5.460373796244096
620,5.439809799194336,5.411784324318595
621,5.439809799194336,5.439401667753706
622,5.454279899597168,5.438837791835578
623,5.436200141906738,5.45137546540075
624,5.519390106201172,5.4347198001420765
625,5.461520195007324,5.51508807258391
626,5.3927998542785645,5.459523183436973
627,5.447050094604492,5.392892209293037
628,5.3710899353027335,5.447667378545603
629,5.349390029907227,5.3729541817884074
630,5.305990219116211,5.349854128503868
631,5.287909984588623,5.310306275121881
632,5.197480201721191,5.290241087901389
633,5.103439807891847,5.203205212274084
634,5.197480201721191,5.1121866164064365
635,5.164929866790772,5.200916191263307
636,5.164929866790772,5.1668284541938485
637,5.13238000869751,5.164384499531409
638,5.1396098136901855,5.135632089439212
639,5.016640186309815,5.141564413222289
640,4.926219940185547,5.024094196189218
641,4.9660000801086435,4.937057272738632
642,5.1396098136901855,4.975026292398358
643,5.088970184326172,5.138147734979603
644,5.070889949798584,5.08751296559502
645,5.056419849395752,5.070568006436722
646,5.02386999130249,5.061094363226014
647,5.081739902496338,5.028330893005893
648,4.958769798278809,5.083348771502505
649,4.886429786682129,4.965072913108126
650,4.824940204620361,4.895035015859909
651,4.705580234527588,4.8392554889667965
652,4.658559799194336,4.721316813654439
653,4.669410228729248,4.673866317145234
654,4.6079301834106445,4.68169589131686
655,4.571760177612305,4.61922003526125
656,4.712820053100586,4.583319727128645
657,4.748990058898926,4.718746049129968
658,4.6875,4.752698194604595
659,4.806859970092773,4.692579146730202
660,4.806859970092773,4.810357191534469
661,4.781539916992188,4.811029759158246
662,4.806859970092773,4.785427953002823
663,4.738140106201172,4.812328347004517
664,4.781539916992188,4.746504396637097
665,4.832170009613037,4.787381716424019
666,4.886429786682129,4.8366666616115355
667,4.857490062713623,4.887910956386482
668,4.871960163116455,4.860559389137411
669,4.810470104217528,4.875563307341678
670,4.806859970092773,4.81800861811132
671,4.7779197692871085,4.8136893701208585
672,4.676650047302246,4.786491360620894
673,4.680270195007324,4.688050512199108
674,4.734519958496094,4.691365663762661
675,4.75984001159668,4.742207239993833
676,4.839409828186035,4.764256214596408
677,4.893660068511963,4.8414596153592635
678,4.922599792480469,4.894895666140935
679,4.911749839782715,4.923370523370746
680,4.900899887084961,4.914119178835311
681,4.839409828186035,4.904866598130556
682,4.853879928588867,4.8467761081816985
683,4.926219940185547,4.860267552708921
684,4.853879928588867,4.9294082447764715
685,4.839409828186035,4.8583202445310985
686,4.756219863891602,4.844780524768341
687,4.738140106201172,4.767783537147283
688,4.734519958496094,4.748003144699504
689,4.7308998107910165,4.744074238245503
690,4.79601001739502,4.7381526901714865
691,4.756219863891602,4.8003434140263535
692,4.79601001739502,4.761931986012166
693,4.748990058898926,4.800200796958511
694,4.767069816589356,4.756560821074753
695,4.734519958496094,4.772867371484503
696,4.6079301834106445,4.742724267664224
697,4.629630088806152,4.620658019999645
698,4.5428199768066415,4.641886062585238
699,4.5934600830078125,4.5584697077646705
700,4.843029975891113,4.60267611169712
701,4.886429786682129,4.844489299719974
702,5.070889949798584,4.88687086973867
703,5.179399967193604,5.069468331873762
704,5.103439807891847,5.175642359693065
705,5.15045976638794,5.101187238135421
706,5.085360050201416,5.1496893828640085
707,5.490449905395508,5.090081285669587
708,5.504920005798339,5.483270776981374
709,5.515769958496094,5.497571583337383
710,5.490449905395508,5.508511068880995
711,5.465129852294921,5.488430016434922
712,5.3783302307128915,5.4645213944994
713,5.39640998840332,5.381903428084859
714,5.573639869689941,5.398196282213464
715,5.559169769287109,5.568286609246248
716,5.598959922790527,5.552655368045576
717,5.642360210418701,5.591822041921119
718,5.794270038604736,5.637391578890899
719,5.783420085906982,5.785301559412526
720,5.895540237426758,5.7752047613119295
721,5.7870402336120605,5.885725530548039
722,5.736400127410889,5.783244718072404
723,5.740019798278809,5.734186066731666
724,5.620659828186035,5.741939283862159
725,6.181280136108397,5.623728302937357
726,6.3693599700927725,6.169207948837354
727,6.445310115814209,6.358303431339537
728,6.416379928588867,6.43877355114947
729,6.629769802093506,6.404368280109074
730,7.1252899169921875,6.6167840052984985
731,7.407410144805907,7.112567878553107
732,7.251880168914795,7.403707592824244
733,7.034870147705078,7.237904232967936
734,6.9263601303100595,7.030524870248406
735,7.620800018310547,6.944126245131923
736,7.732930183410644,7.6051491951556365
737,7.7148399353027335,7.719452147971115
738,7.631659984588622,7.703487908673525
739,8.112700462341309,7.623027786762669
740,7.960790157318115,8.096466754144565
741,7.8776001930236825,7.9461036552621875
742,7.9065399169921875,7.8629919591808495
743,7.541230201721192,7.906870756720593
744,7.5050601959228525,7.554385566647671
745,7.5593199729919425,7.515152747680762
746,7.5267601013183585,7.567796440556595
747,7.342299938201904,7.51908277362213
748,7.089119911193848,7.340875877790601
749,6.915510177612305,7.106011179596833
750,7.237410068511963,6.94331099364548
751,7.541230201721192,7.233478929435266
752,7.602719783782959,7.525477246713411
753,8.318860054016112,7.589230030320497
754,8.340570449829103,8.317470914734242
755,7.8667497634887695,8.328560797489798
756,8.655240058898926,7.8518844781619395
757,8.770979881286621,8.638639809924411
758,8.586520195007324,8.753701297064552
759,8.268230438232424,8.572250100230073
760,8.185040473937987,8.278697937053785
761,7.8558998107910165,8.210030122719928
762,7.989729881286621,7.893642524416251
763,7.837820053100586,7.993874215811189
764,8.029509544372559,7.84613265139552
765,7.7220802307128915,8.016088066851347
